customer_id,gender,age,signup_date,purchase_date,product_category,product_price,quantity,payment_method,device_type,total_amount
1972,Female,22,2023-09-03,2023-01-28,Electronics,104.47,1,Bank Transfer,Mobile,104.47
1237,Female,68,2023-07-14,2023-10-05,Home,449.45,3,Bank Transfer,Mobile,1348.35
1094,Male,69,2023-11-10,2023-01-27,Electronics,169.16,4,Bank Transfer,Desktop,676.64
1985,Male,51,2023-06-05,2023-01-30,Beauty,454.24,4,Credit Card,Desktop,1816.96
1667,Female,30,2023-08-01,2023-08-20,Electronics,209.07,3,Credit Card,Mobile,627.21
1846,Female,69,2023-04-05,2023-06-02,Beauty,290.73,2,PayPal,Desktop,581.46
1826,Male,61,2023-12-29,2023-10-14,Electronics,117.56,3,Credit Card,Tablet,352.68
1466,Female,30,2023-09-16,2023-07-16,Beauty,381.35,4,PayPal,Desktop,1525.4
1140,Male,61,2023-08-21,2023-04-15,Clothing,409.18,2,Credit Card,Mobile,818.36
1083,Male,47,2023-04-15,2023-03-31,Books,31.89,3,Bank Transfer,Mobile,95.67
1389,Male,36,2023-08-25,2023-06-27,Home,286.35,4,Bank Transfer,Mobile,1145.4
1574,Female,62,2023-01-01,2023-09-28,Beauty,356.68,3,PayPal,Desktop,1070.04
1887,Female,18,2023-03-02,2023-01-26,Clothing,167.85,4,PayPal,Tablet,671.4
1965,Male,34,2023-12-31,2023-01-02,Books,337.21,4,Bank Transfer,Mobile,1348.84
1590,Male,61,2023-07-24,2023-02-09,Beauty,367.38,4,Bank Transfer,Mobile,1469.52
1292,Female,57,2023-06-19,2023-07-07,Electronics,216.02,3,Credit Card,Tablet,648.0600000000001
1156,Female,24,2023-04-28,2023-02-21,Electronics,239.86,3,PayPal,Mobile,719.58
1030,Female,22,2023-03-26,2023-11-27,Books,368.98,1,Credit Card,Tablet,368.98
1020,Female,53,2023-04-20,2023-11-19,Home,442.55,3,Credit Card,Mobile,1327.65
1701,Female,67,2023-06-19,2023-10-17,Electronics,232.9,4,Credit Card,Mobile,931.6
1570,Male,40,2023-08-28,2023-06-19,Clothing,121.5,4,PayPal,Desktop,486.0
1651,Female,46,2023-12-04,2023-10-16,Beauty,28.78,3,PayPal,Desktop,86.34
1508,Male,68,2023-02-07,2023-04-09,Beauty,229.13,3,Bank Transfer,Mobile,687.39
1448,Female,37,2023-03-26,2023-06-20,Home,40.41,4,Bank Transfer,Tablet,161.64
1775,Male,50,2023-04-18,2023-10-01,Books,474.99,4,Bank Transfer,Mobile,1899.96
1293,Female,34,2023-03-06,2023-12-22,Electronics,260.4,4,PayPal,Desktop,1041.6
1498,Female,18,2023-01-06,2023-12-15,Clothing,234.61,2,PayPal,Desktop,469.22
1509,Male,56,2023-11-17,2023-06-29,Beauty,24.2,3,Bank Transfer,Mobile,72.6
1551,Male,50,2023-04-23,2023-02-20,Clothing,179.24,1,Credit Card,Desktop,179.24
1354,Female,30,2023-10-16,2023-04-03,Books,224.43,2,Credit Card,Tablet,448.86
1089,Male,64,2023-04-06,2023-10-18,Beauty,314.6,2,Credit Card,Tablet,629.2
1561,Female,38,2023-05-14,2023-10-10,Home,210.3,1,Credit Card,Desktop,210.3
1348,Male,69,2023-11-01,2023-02-26,Books,437.86,1,PayPal,Tablet,437.86
1108,Female,35,2023-01-24,2023-04-24,Electronics,45.16,3,Credit Card,Tablet,135.48
1238,Female,66,2023-11-22,2023-12-16,Home,346.12,4,PayPal,Mobile,1384.48
1114,Female,43,2023-10-12,2023-02-05,Books,324.92,3,Bank Transfer,Mobile,974.76
1667,Female,24,2023-07-14,2023-11-11,Clothing,173.33,2,Credit Card,Mobile,346.66
1326,Male,53,2023-11-12,2023-09-02,Beauty,398.69,4,Credit Card,Mobile,1594.76
1563,Male,42,2023-06-26,2023-07-07,Beauty,288.6,4,Credit Card,Mobile,1154.4
1149,Female,22,2023-07-04,2023-01-15,Electronics,333.42,1,Credit Card,Mobile,333.42
1169,Female,48,2023-03-07,2023-05-04,Books,452.43,2,PayPal,Tablet,904.86
1636,Male,38,2023-06-15,2023-04-14,Beauty,483.16,3,Bank Transfer,Mobile,1449.48
1340,Female,36,2023-03-12,2023-11-07,Beauty,62.64,4,Bank Transfer,Tablet,250.56
1231,Female,68,2023-09-26,2023-02-03,Home,293.31,3,Bank Transfer,Desktop,879.9300000000001
1701,Female,52,2023-07-16,2023-11-03,Electronics,90.34,4,Bank Transfer,Mobile,361.36
1140,Female,20,2023-06-16,2023-11-22,Electronics,243.28,3,PayPal,Tablet,729.84
1071,Male,59,2023-08-11,2023-04-22,Electronics,377.0,2,PayPal,Mobile,754.0
1767,Female,50,2023-02-24,2023-02-20,Home,267.82,1,Credit Card,Mobile,267.82
1116,Female,59,2023-10-16,2023-09-11,Electronics,439.09,4,Bank Transfer,Tablet,1756.36
1670,Male,65,2023-12-05,2023-02-25,Clothing,310.67,1,PayPal,Mobile,310.67
1972,Female,67,2023-12-28,2023-04-25,Clothing,312.26,1,PayPal,Tablet,312.26
1385,Male,50,2023-08-05,2023-06-08,Books,411.02,4,Bank Transfer,Desktop,1644.08
1911,Male,31,2023-11-14,2023-04-12,Books,401.34,2,Credit Card,Mobile,802.68
1785,Male,62,2023-07-16,2023-07-06,Clothing,37.23,4,PayPal,Desktop,148.92
1398,Female,59,2023-05-31,2023-06-14,Beauty,352.44,3,Bank Transfer,Mobile,1057.32
1654,Female,65,2023-01-25,2023-01-17,Beauty,475.4,1,Bank Transfer,Desktop,475.4
1102,Female,18,2023-10-10,2023-09-05,Home,237.99,2,Credit Card,Desktop,475.98
1298,Male,38,2023-01-21,2023-08-28,Home,482.94,4,Credit Card,Desktop,1931.76
1947,Male,48,2023-05-01,2023-03-27,Electronics,269.4,2,PayPal,Mobile,538.8
1378,Male,56,2023-03-07,2023-06-14,Electronics,377.55,2,Credit Card,Mobile,755.1
1552,Male,56,2023-11-27,2023-11-09,Books,492.8,2,Bank Transfer,Desktop,985.6
1836,Female,18,2023-09-19,2023-02-20,Electronics,158.86,2,Bank Transfer,Desktop,317.72
1791,Female,24,2023-10-22,2023-01-21,Clothing,60.92,4,Credit Card,Mobile,243.68
1705,Female,55,2023-04-07,2023-01-18,Books,164.12,3,Credit Card,Tablet,492.36
1794,Male,49,2023-01-10,2023-04-20,Books,147.32,4,Bank Transfer,Desktop,589.28
1431,Male,61,2023-02-07,2023-08-06,Clothing,143.91,4,Credit Card,Mobile,575.64
1840,Male,30,2023-07-01,2023-03-13,Electronics,337.68,2,PayPal,Desktop,675.36
1915,Male,63,2023-03-15,2023-01-02,Electronics,25.65,3,Bank Transfer,Tablet,76.94999999999999
1663,Male,41,2023-07-28,2023-11-05,Books,477.32,4,Credit Card,Desktop,1909.28
1203,Male,33,2023-02-25,2023-12-15,Beauty,161.14,2,Bank Transfer,Mobile,322.28
1863,Female,67,2023-08-21,2023-05-01,Books,191.45,4,PayPal,Tablet,765.8
1827,Male,69,2023-11-20,2023-03-30,Books,217.7,3,Credit Card,Mobile,653.0999999999999
1230,Female,19,2023-01-25,2023-10-13,Home,85.06,4,Credit Card,Tablet,340.24
1585,Male,33,2023-03-17,2023-09-20,Books,204.62,3,Credit Card,Desktop,613.86
1516,Male,18,2023-07-22,2023-02-26,Home,100.19,1,Credit Card,Mobile,100.19
1402,Female,69,2023-04-24,2023-03-10,Books,426.9,2,Bank Transfer,Mobile,853.8
1411,Male,50,2023-05-07,2023-05-15,Electronics,122.78,1,Credit Card,Mobile,122.78
1307,Male,62,2023-10-30,2023-02-21,Clothing,374.0,1,Bank Transfer,Mobile,374.0
1102,Male,60,2023-10-17,2023-04-05,Home,417.35,1,Credit Card,Desktop,417.35
1648,Female,60,2023-11-12,2023-03-14,Home,155.58,4,Credit Card,Mobile,622.32
1638,Female,31,2023-04-07,2023-10-20,Electronics,288.48,3,Bank Transfer,Desktop,865.44
1570,Female,18,2023-02-19,2023-07-30,Beauty,469.2,1,Bank Transfer,Desktop,469.2
1226,Male,68,2023-11-09,2023-01-27,Books,20.93,2,PayPal,Mobile,41.86
1740,Male,50,2023-12-06,2023-11-28,Books,381.52,3,Credit Card,Tablet,1144.56
1944,Female,60,2023-02-20,2023-11-09,Electronics,339.94,4,Bank Transfer,Mobile,1359.76
1331,Female,48,2023-03-29,2023-04-05,Beauty,52.23,4,PayPal,Desktop,208.92
1121,Female,47,2023-10-10,2023-11-14,Clothing,329.19,2,Bank Transfer,Tablet,658.38
1105,Female,48,2023-07-16,2023-06-26,Home,491.19,4,Credit Card,Mobile,1964.76
1669,Male,50,2023-07-01,2023-07-09,Beauty,464.29,3,PayPal,Desktop,1392.8700000000001
1308,Female,69,2023-08-12,2023-05-12,Electronics,367.56,2,Bank Transfer,Mobile,735.12
1663,Male,48,2023-03-14,2023-04-13,Home,374.72,4,Credit Card,Mobile,1498.88
1360,Female,31,2023-12-19,2023-04-21,Electronics,155.44,1,Credit Card,Desktop,155.44
1430,Female,45,2023-12-28,2023-07-04,Beauty,491.07,1,Bank Transfer,Desktop,491.07
1862,Male,42,2023-03-29,2023-08-14,Clothing,67.43,3,PayPal,Mobile,202.29000000000002
1706,Male,19,2023-12-24,2023-01-25,Clothing,337.66,3,Credit Card,Mobile,1012.98
1956,Female,57,2023-08-08,2023-08-02,Home,122.85,4,PayPal,Tablet,491.4
1968,Male,43,2023-11-12,2023-04-01,Books,410.0,4,Credit Card,Tablet,1640.0
1697,Male,51,2023-03-15,2023-08-16,Home,396.24,1,Bank Transfer,Mobile,396.24
1741,Female,42,2023-08-14,2023-07-06,Clothing,117.88,3,PayPal,Tablet,353.64
1481,Male,23,2023-07-02,2023-04-08,Books,45.42,1,Bank Transfer,Mobile,45.42
1976,Male,63,2023-11-18,2023-09-18,Beauty,168.67,3,Credit Card,Desktop,506.01
1879,Female,36,2023-01-14,2023-02-05,Electronics,367.24,4,PayPal,Desktop,1468.96
1985,Female,29,2023-04-03,2023-12-29,Books,278.85,2,Credit Card,Desktop,557.7
1094,Female,46,2023-11-24,2023-08-22,Home,140.41,3,Bank Transfer,Tablet,421.23
1833,Male,19,2023-09-28,2023-06-24,Books,201.54,3,PayPal,Tablet,604.62
1539,Female,63,2023-07-05,2023-01-19,Beauty,277.64,4,Bank Transfer,Mobile,1110.56
1677,Female,51,2023-03-31,2023-10-06,Clothing,368.58,2,Bank Transfer,Tablet,737.16
1723,Female,39,2023-02-22,2023-06-12,Books,413.26,2,Bank Transfer,Desktop,826.52
1816,Female,60,2023-11-23,2023-04-20,Books,292.8,3,Bank Transfer,Desktop,878.4000000000001
1270,Male,49,2023-08-03,2023-10-29,Electronics,109.76,4,PayPal,Tablet,439.04
1746,Male,61,2023-04-04,2023-04-19,Books,489.92,4,Credit Card,Desktop,1959.68
1172,Female,20,2023-02-06,2023-09-24,Books,45.03,3,Credit Card,Desktop,135.09
1752,Female,19,2023-04-13,2023-02-27,Electronics,498.97,1,PayPal,Mobile,498.97
1543,Male,23,2023-07-06,2023-05-08,Home,237.69,4,Bank Transfer,Desktop,950.76
1002,Female,68,2023-07-18,2023-07-05,Electronics,75.41,2,Credit Card,Mobile,150.82
1331,Male,44,2023-05-23,2023-03-05,Electronics,461.51,3,Bank Transfer,Mobile,1384.53
1926,Female,58,2023-09-09,2023-08-20,Electronics,170.88,1,Bank Transfer,Mobile,170.88
1406,Male,29,2023-08-04,2023-09-08,Home,83.56,2,PayPal,Desktop,167.12
1820,Male,27,2023-11-21,2023-05-01,Books,234.97,3,PayPal,Mobile,704.91
1959,Female,64,2023-11-14,2023-07-13,Clothing,245.0,2,Bank Transfer,Desktop,490.0
1855,Female,18,2023-09-19,2023-10-14,Home,331.41,3,PayPal,Mobile,994.23
1951,Female,42,2023-01-23,2023-12-27,Electronics,395.5,3,PayPal,Tablet,1186.5
1761,Female,56,2023-12-13,2023-09-16,Clothing,19.7,3,Credit Card,Mobile,59.099999999999994
1440,Female,52,2023-07-07,2023-10-07,Clothing,311.23,4,PayPal,Tablet,1244.92
1810,Female,30,2023-04-05,2023-06-08,Electronics,433.77,1,Credit Card,Tablet,433.77
1719,Male,68,2023-09-01,2023-05-16,Home,450.89,3,Credit Card,Tablet,1352.67
1031,Female,66,2023-06-20,2023-07-19,Clothing,282.54,2,PayPal,Tablet,565.08
1735,Female,33,2023-01-20,2023-12-03,Home,412.28,3,Credit Card,Tablet,1236.84
1432,Female,25,2023-08-21,2023-01-15,Clothing,429.13,4,Bank Transfer,Tablet,1716.52
1558,Male,48,2023-12-10,2023-06-14,Electronics,132.27,4,PayPal,Desktop,529.08
